title,link,source,date,snippet,thumbnail
不斷更新／中秋節連假首日返鄉出遊車潮 避開國道10地雷路段,https://udn.com/news/story/7266/9049454,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/04/2025, 05:03 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/04/1/33281242.png&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
今中秋節天氣繼續熱！7縣市亮高溫橙燈 恐36度以上,https://udn.com/news/story/7266/9052287,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/05/2025, 11:28 PM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/06/realtime/33292899.jpeg&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
早安~中秋節的早晨，跟小編一起來掌握重要新聞！ 📍黑心豬腸波及阿宗麵線預防性下架 寧夏夜市豆腐攤剩70公斤全封存 📍高市早苗啟動人事布局「麻生派」助選有功將任要角 📍韓國資料中心大火19萬公務員雲端資料無備份 行政作業回歸原始 更多重點新聞請看👇👇,https://www.facebook.com/story.php?story_fbid=1202346148590615&id=100064457241678,"{'name': 'Facebook', 'icon': 'https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.facebook.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 12:01 AM, +0000 UTC",,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1202007521957811
中秋節將至！他好奇「年輕人都不在家烤肉了嗎？」網曝原因,https://tw.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80%E5%B0%87%E8%87%B3%EF%BC%81%E4%BB%96%E5%A5%BD%E5%A5%87%E3%80%8C%E5%B9%B4%E8%BC%95%E4%BA%BA%E9%83%BD%E4%B8%8D%E5%9C%A8%E5%AE%B6%E7%83%A4%E8%82%89%E4%BA%86%E5%97%8E%EF%BC%9F%E3%80%8D%E7%B6%B2%E6%9B%9D%E5%8E%9F%E5%9B%A0-012013623.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/02/2025, 01:25 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/k80i2biO4lxHwqeB18zQWg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTQyNw--/https://s.yimg.com/os/creatr-uploaded-images/2025-10/ca873a50-9f2d-11f0-bfff-2de6cd56c56e
10月06日 中秋節,https://heho.com.tw/archives/366879,"{'name': 'Heho健康', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://heho.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/05/2025, 04:05 PM, +0000 UTC",,https://heho.com.tw/wp-content/uploads/2025/09/1759206649.4632.jpg
中秋節中南部午後雷陣雨晚間撥雲見月機會高| 生活,https://www.cna.com.tw/news/ahel/202510050162.aspx,"{'name': '中央社 CNA', 'icon': 'https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cna.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/05/2025, 09:47 AM, +0000 UTC",,https://imgcdn.cna.com.tw/www/WebPhotos/800/20251005/1140x768_wmky_0_C20251005000158.jpg
中秋節｜天文台：晚上11時43分月上中天 梁榮武預計雲罅隙可看到月光(車軒珩報道),https://hk.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80-%E5%A4%A9%E6%96%87%E5%8F%B0-%E6%99%9A%E4%B8%8A11%E6%99%8243%E5%88%86%E6%9C%88%E4%B8%8A%E4%B8%AD%E5%A4%A9-%E6%A2%81%E6%A6%AE%E6%AD%A6%E9%A0%90%E8%A8%88%E9%9B%B2%E7%BD%85%E9%9A%99%E5%8F%AF%E7%9C%8B%E5%88%B0%E6%9C%88%E5%85%89-%E8%BB%8A%E8%BB%92%E7%8F%A9%E5%A0%B1%E9%81%93-050431070.html,"{'name': 'YAHOO HK - NEWS', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://hk.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 05:04 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/iCW7WbET1znaA8zD7mHfjQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTM2MA--/https://media.zenfs.com/ko/now_com_news_hk_593/5794357d0e580a332f77f38572b57153
【台南活動】台南中秋節3天連假可以這樣玩，市集、烤肉、藝文、親子體驗一次看！,https://decing.tw/tainan-2025moon/,"{'name': '熱血玩台南。跳躍新世界', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://decing.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 02:52 PM, +0000 UTC",,https://decing.tw/wp-content/uploads/20251003225223_0_1d735d.jpg
今天中秋節「4大生肖」財運超旺！10大禁忌一次看 男生不可拜月亮,https://tw.news.yahoo.com/%E4%BB%8A%E5%A4%A9%E4%B8%AD%E7%A7%8B%E7%AF%80-4%E5%A4%A7%E7%94%9F%E8%82%96-%E8%B2%A1%E9%81%8B%E8%B6%85%E6%97%BA-10%E5%A4%A7%E7%A6%81%E5%BF%8C-%E6%AC%A1%E7%9C%8B-022200717.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 03:06 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/FUyxfPEl3_ZhwMNXW2I2pg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTQyNg--/https://media.zenfs.com/zh-tw/mirrordaily_390/91ac555c3a3f7fd5fe4888db0296c943
中秋節連假有垃圾車嗎？2025各縣市中秋節連假垃圾車清運時間一次看,https://tw.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80%E9%80%A3%E5%81%87%E6%9C%89%E5%9E%83%E5%9C%BE%E8%BB%8A%E5%97%8E%EF%BC%9F2025%E5%90%84%E7%B8%A3%E5%B8%82%E4%B8%AD%E7%A7%8B%E7%AF%80%E9%80%A3%E5%81%87%E5%9E%83%E5%9C%BE%E8%BB%8A%E6%B8%85%E9%81%8B%E6%99%82%E9%96%93%E4%B8%80%E6%AC%A1%E7%9C%8B-065522215.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 06:56 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/ZDsVkf6bedU2G7KIbRhL5A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTQ4MA--/https://s.yimg.com/os/creatr-uploaded-images/2021-10/3a35d150-3564-11ec-bf1f-f54ea133b0f7
中秋節後怎麼變？ 聚焦Q4贏家股！,https://news.cnyes.com/news/id/6177346,"{'name': 'news.cnyes.com', 'icon': 'https://encrypted-tbn2.gstatic.com/faviconV2?url=https://news.cnyes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 02:00 AM, +0000 UTC",,https://cimg.cnyes.cool/prod/news/6177346/l/dc42fce2f667bdf2348b446cdbf1413d.jpg
今中秋節天氣繼續熱！7縣市亮高溫橙燈 恐36度以上,https://money.udn.com/money/story/122328/9052287,"{'name': '經濟日報', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://money.udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 03:37 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/06/realtime/33292899.jpeg&x=0&y=0&sw=0&sh=0&sl=W&fw=1200&exp=3600
中秋明月哪裡最清晰？ 氣象署揭全台「2025賞月指數」,https://news.ttv.com.tw/news/11410060000300W,"{'name': '台視新聞網', 'icon': 'https://encrypted-tbn2.gstatic.com/faviconV2?url=https://news.ttv.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 01:37 AM, +0000 UTC",,https://cdn.ttv.com.tw/manasystem/FileData/News/c487b89a-04b6-43ce-ba20-648eaffa3ef2.jpg
2025中秋節逢天赦日！百年一遇「補財庫、招桃花」妙招一次看,https://www.bella.tw/articles/novelty/53995/mid-autumn-festival,"{'name': 'Bella.tw儂儂', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.bella.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 06:20 AM, +0000 UTC",,https://bellawebsite.s3.ap-northeast-1.amazonaws.com/index_image/2135e412-a002-11f0-850c-064f21e4a664.png
中秋節連假恐塞車 國道管制、好走路段一次看,https://tw.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80%E9%80%A3%E5%81%87%E6%81%90%E5%A1%9E%E8%BB%8A-%E5%9C%8B%E9%81%93%E7%AE%A1%E5%88%B6-%E5%A5%BD%E8%B5%B0%E8%B7%AF%E6%AE%B5-%E6%AC%A1%E7%9C%8B-062535462.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 06:25 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/tqkLFIqx1Gfv.Gh0PC1GOg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTQ4MA--/https://media.zenfs.com/ko/peoplenews.tw/fd4348f8147ac821a5fd75f966c34711
中秋節不約烤肉？年輕人不解「2025還有人在家烤嗎」 網曝現實原因,https://tw.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80%E4%B8%8D%E7%B4%84%E7%83%A4%E8%82%89-%E5%B9%B4%E8%BC%95%E4%BA%BA%E4%B8%8D%E8%A7%A3-2025%E9%82%84%E6%9C%89%E4%BA%BA%E5%9C%A8%E5%AE%B6%E7%83%A4%E5%97%8E-%E7%B6%B2%E6%9B%9D%E7%8F%BE%E5%AF%A6%E5%8E%9F%E5%9B%A0-025510070.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/04/2025, 03:07 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/IT.Eooj_d.huSw3yoSq44A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTMzNw--/https://media.zenfs.com/zh-tw/ctwant_com_582/840879b381aaa9f92c72d77ebc7b3bb1
中秋節2025｜今年被稱「超級中秋」 3生肖運勢超旺 惟3生肖則小心破財,https://ps.hket.com/article/4018586,"{'name': '地產站', 'icon': 'https://encrypted-tbn0.gstatic.com/faviconV2?url=https://ps.hket.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 03:48 AM, +0000 UTC",,https://static04.hket.com/res/v3/image/content/4015000/4018586/1920x10801_1024.png
中秋節傳憾事！台中女攤商騎車與貨車碰撞 血濺路口奪命,https://video.ltn.com.tw/article/W9bQ0ROj-Aw/PLI7xntdRxhw03nlbog26AEgBkNoCHWcv-,"{'name': '自由時報', 'icon': 'https://encrypted-tbn0.gstatic.com/faviconV2?url=https://video.ltn.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 03:32 AM, +0000 UTC",,https://i.ytimg.com/vi/W9bQ0ROj-Aw/mqdefault.jpg
2025中秋節敬老禮金領取術！澎湖、金門、馬祖65歲以上入帳時間,https://city.gvm.com.tw/article/124799,"{'name': '城市學', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://city.gvm.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 05:11 AM, +0000 UTC",,https://imgs.gvm.com.tw/upload/gallery/20250915/214052.jpg
中秋節賀卡,https://www.mohw.gov.tw/cp-44-84140-1.html,"{'name': '衛生福利部', 'icon': 'https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.mohw.gov.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 09:08 AM, +0000 UTC",,https://www.mohw.gov.tw/Public/Images/202510/05825100317054973b.png
拜錯地基主恐家運失控？中秋節這「一位」若忘記拜，小心破財失和,https://estate.ltn.com.tw/article/25687,"{'name': '地產天下', 'icon': 'https://encrypted-tbn0.gstatic.com/faviconV2?url=https://estate.ltn.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 04:34 AM, +0000 UTC",,https://img.ltn.com.tw/Upload/house/page/2025/10/03/251003-25687-1-VgqVi.jpg
中秋節穩定民生物資價格及供應,https://www.ey.gov.tw/Page/448DE008087A1971/9d22ba7c-0b81-42ba-a9fd-be15901b2fc5,"{'name': 'ey.gov.tw', 'icon': 'https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.ey.gov.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/02/2025, 02:52 AM, +0000 UTC",,https://www.ey.gov.tw/File/70FFAB755F97E273
知道大S不愛過生日…49歲冥誕逢中秋節 網友獻祝福,https://tw.news.yahoo.com/%E7%9F%A5%E9%81%93%E5%A4%A7s%E4%B8%8D%E6%84%9B%E9%81%8E%E7%94%9F%E6%97%A5-49%E6%AD%B2%E5%86%A5%E8%AA%95%E9%80%A2%E4%B8%AD%E7%A7%8B%E7%AF%80-%E7%B6%B2%E5%8F%8B%E7%8D%BB%E7%A5%9D%E7%A6%8F-053400731.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 05:34 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/F3p8RmYUoGS1YSAW14Dnug--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTM2MA--/https://media.zenfs.com/zh-tw/nextapple_com_761/ca8d4f9e8aa9e5b7ca28c7aa546caa92
中秋節撞「4大吉日」這天補財庫發大財 最佳供品不只麻糬還有「它」,https://tw.news.yahoo.com/%E4%B8%AD%E7%A7%8B%E7%AF%80%E6%92%9E-4%E5%A4%A7%E5%90%89%E6%97%A5-%E9%80%99%E5%A4%A9%E8%A3%9C%E8%B2%A1%E5%BA%AB%E7%99%BC%E5%A4%A7%E8%B2%A1-%E6%9C%80%E4%BD%B3%E4%BE%9B%E5%93%81%E4%B8%8D%E5%8F%AA%E9%BA%BB%E7%B3%AC%E9%82%84%E6%9C%89-%E5%AE%83-053700987.html,"{'name': '奇摩新聞', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 05:37 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/aE5ukGY4KhvpHJ0PuTn2lg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTM2MQ--/https://media.zenfs.com/zh-tw/setn.com.tw/5d414e9e42133084b0b631b318e1a99f
新竹400人組「鏟子超人專車」中秋節至花蓮災區清理重建,https://udn.com/news/story/124616/9052674,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 04:19 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/06/realtime/33294324.jpg&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
2025連假國道高乘載管制必知！中秋節、國慶日暫停收費、優惠時段、匝道封閉、替代道路一次看,https://www.businesstoday.com.tw/article/category/183030/post/202509190024/,"{'name': '今周刊', 'icon': 'https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.businesstoday.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/03/2025, 07:00 AM, +0000 UTC",,https://doqvf81n9htmm.cloudfront.net/data/crop_article/178590/shutterstock_1432996856_20250919155317.jpg_1140x855.jpg
中秋節送禮禁忌多！送醉雞、芭樂注意收禮對象 上班族票選最雷禮物曝光,https://tw.stock.yahoo.com/news/%E4%B8%AD%E7%A7%8B%E7%AF%80%E9%80%81%E7%A6%AE%E7%A6%81%E5%BF%8C%E5%A4%9A%EF%BC%81%E9%80%81%E9%86%89%E9%9B%9E%E3%80%81%E8%8A%AD%E6%A8%82%E6%B3%A8%E6%84%8F%E6%94%B6%E7%A6%AE%E5%B0%8D%E8%B1%A1-%E4%B8%8A%E7%8F%AD%E6%97%8F%E7%A5%A8%E9%81%B8%E6%9C%80%E9%9B%B7%E7%A6%AE%E7%89%A9%E6%9B%9D%E5%85%89-073642573.html,"{'name': '奇摩股市', 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://tw.stock.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/01/2025, 07:36 AM, +0000 UTC",,https://s.yimg.com/ny/api/res/1.2/_IUlazP31FalCgH60E8XeQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTQwMA--/https://s.yimg.com/os/creatr-uploaded-images/2025-10/e80e8a50-9e98-11f0-affd-002ed2007eef
【2025中秋節】中秋連假去哪玩？全台熱門景點、活動總整理一次看,https://www.womenshealthmag.com/tw/mental/gotravel/g65787098/2025-moon-festival-holiday/,"{'name': ""Women's Health"", 'icon': 'https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.womenshealthmag.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL', 'authors': ['麗莎·霍']}","10/03/2025, 07:00 AM, +0000 UTC",,"https://hips.hearstapps.com/hmg-prod/images/mom-daughter-taking-selfie-against-a-ferris-wheel-royalty-free-image-1755239454.pjpeg?crop=0.669xw:1.00xh;0.162xw,0&resize=640:*"
華新科技高雄廠房中秋節傳火警 5樓燃燒粉末員工摀鼻急撤離,https://udn.com/news/story/7320/9052351,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 04:12 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/06/realtime/33293304.jpg&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
整理包／中秋節全台烤肉！各縣市限時開烤區總覽 誤踩禁地最高罰百萬,https://udn.com/news/story/7266/9043538,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/02/2025, 05:23 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/01/0/33254607.jpg&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
中秋變盤不用怕 近十年台股中秋後股市表現佳,https://udn.com/news/story/7251/9052719,"{'name': '聯合新聞網', 'icon': 'https://encrypted-tbn3.gstatic.com/faviconV2?url=https://udn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL'}","10/06/2025, 04:37 AM, +0000 UTC",,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/10/06/realtime/33294444.jpg&x=0&y=0&sw=0&sh=0&sl=W&fw=800&exp=3600
